,Lat,Lon,City,Operator,Date
7048,28.54761,-81.38674,"Orlando, FL",Spin,2021-05-17
7049,28.54871894481386,-81.3800303072996,"Orlando, FL",Spin,2021-05-17
7050,28.5521,-81.38317,"Orlando, FL",Spin,2021-05-17
7051,28.54205,-81.37309,"Orlando, FL",Spin,2021-05-17
7052,28.56522,-81.37142,"Orlando, FL",Spin,2021-05-17
7053,28.54018,-81.39295,"Orlando, FL",Spin,2021-05-17
7054,28.54218,-81.37814,"Orlando, FL",Spin,2021-05-17
7055,28.55118,-81.36753,"Orlando, FL",Spin,2021-05-17
7056,28.53898,-81.376,"Orlando, FL",Spin,2021-05-17
7057,28.5457,-81.37017,"Orlando, FL",Spin,2021-05-17
7058,28.54193771196521,-81.3729353508714,"Orlando, FL",Spin,2021-05-17
7059,28.54208,-81.37296,"Orlando, FL",Spin,2021-05-17
7060,28.54569,-81.37019,"Orlando, FL",Spin,2021-05-17
7061,28.54752,-81.38684,"Orlando, FL",Spin,2021-05-17
7062,28.53933,-81.37577,"Orlando, FL",Spin,2021-05-17
7063,28.54985,-81.38748,"Orlando, FL",Spin,2021-05-17
7064,28.54399,-81.37751,"Orlando, FL",Spin,2021-05-17
7065,28.5393,-81.39144,"Orlando, FL",Spin,2021-05-17
7066,28.54347,-81.37999,"Orlando, FL",Spin,2021-05-17
7067,28.51549,-81.3792,"Orlando, FL",Spin,2021-05-17
7068,28.5415,-81.37593,"Orlando, FL",Spin,2021-05-17
7069,28.5419,-81.38751,"Orlando, FL",Spin,2021-05-17
7070,28.54418,-81.37592,"Orlando, FL",Spin,2021-05-17
7071,28.54278,-81.37933,"Orlando, FL",Spin,2021-05-17
7072,28.56938,-81.32624,"Orlando, FL",Spin,2021-05-17
7073,28.5401,-81.3806,"Orlando, FL",Spin,2021-05-17
7074,28.54193,-81.3874,"Orlando, FL",Spin,2021-05-17
7075,28.55969,-81.37983,"Orlando, FL",Spin,2021-05-17
7076,28.54044,-81.37529,"Orlando, FL",Spin,2021-05-17
7077,28.54835,-81.38915,"Orlando, FL",Spin,2021-05-17
7078,28.54146,-81.37597,"Orlando, FL",Spin,2021-05-17
7079,28.53891,-81.37797,"Orlando, FL",Spin,2021-05-17
7080,28.54746,-81.37988,"Orlando, FL",Spin,2021-05-17
7081,28.5375,-81.38021,"Orlando, FL",Spin,2021-05-17
7082,28.56935,-81.32626,"Orlando, FL",Spin,2021-05-17
7083,28.54221,-81.37816,"Orlando, FL",Spin,2021-05-17
7084,28.54352,-81.36855,"Orlando, FL",Spin,2021-05-17
7085,28.56825,-81.32646,"Orlando, FL",Spin,2021-05-17
7086,28.55456,-81.37912,"Orlando, FL",Spin,2021-05-17
7087,28.56937,-81.32623,"Orlando, FL",Spin,2021-05-17
7088,28.56039,-81.37525,"Orlando, FL",Spin,2021-05-17
7089,28.54214,-81.37297,"Orlando, FL",Spin,2021-05-17
7090,28.54145,-81.36869,"Orlando, FL",Spin,2021-05-17
7091,28.55963,-81.37825,"Orlando, FL",Spin,2021-05-17
7092,28.56255,-81.37294,"Orlando, FL",Spin,2021-05-17
7093,28.56291,-81.36575,"Orlando, FL",Spin,2021-05-17
7094,28.56824,-81.32645,"Orlando, FL",Spin,2021-05-17
7095,28.54741,-81.37715,"Orlando, FL",Spin,2021-05-17
7096,28.54044,-81.37068,"Orlando, FL",Spin,2021-05-17
7097,28.53912,-81.37879,"Orlando, FL",Spin,2021-05-17
7098,28.5685,-81.32603,"Orlando, FL",Spin,2021-05-17
7099,28.55417,-81.36692,"Orlando, FL",Spin,2021-05-17
7100,28.55442,-81.37932,"Orlando, FL",Spin,2021-05-17
7101,28.54744,-81.37714,"Orlando, FL",Spin,2021-05-17
7102,28.54355,-81.36851,"Orlando, FL",Spin,2021-05-17
7103,28.54213,-81.38095,"Orlando, FL",Spin,2021-05-17
7104,28.56876,-81.37279,"Orlando, FL",Spin,2021-05-17
7105,28.54742,-81.37715,"Orlando, FL",Spin,2021-05-17
7106,28.54603,-81.3845,"Orlando, FL",Spin,2021-05-17
7107,28.5531,-81.36491,"Orlando, FL",Spin,2021-05-17
7108,28.5541,-81.36443,"Orlando, FL",Spin,2021-05-17
7109,28.56515,-81.37143,"Orlando, FL",Spin,2021-05-17
7110,28.54013,-81.38258,"Orlando, FL",Spin,2021-05-17
7111,28.5421,-81.38098,"Orlando, FL",Spin,2021-05-17
7112,28.55591,-81.37643,"Orlando, FL",Spin,2021-05-17
7113,28.56266,-81.36391,"Orlando, FL",Spin,2021-05-17
7114,28.54349,-81.38792,"Orlando, FL",Spin,2021-05-17
7115,28.53968,-81.37898,"Orlando, FL",Spin,2021-05-17
7116,28.5421,-81.37911,"Orlando, FL",Spin,2021-05-17
7117,28.54353,-81.38006,"Orlando, FL",Spin,2021-05-17
7118,28.54238,-81.37139,"Orlando, FL",Spin,2021-05-17
7119,28.54734,-81.37717,"Orlando, FL",Spin,2021-05-17
7120,28.54157,-81.37603,"Orlando, FL",Spin,2021-05-17
7121,28.54239,-81.3714,"Orlando, FL",Spin,2021-05-17
7122,28.54208,-81.38101,"Orlando, FL",Spin,2021-05-17
7123,28.53812,-81.37895,"Orlando, FL",Spin,2021-05-17
7124,28.54153,-81.37596,"Orlando, FL",Spin,2021-05-17
7125,28.56296,-81.3279,"Orlando, FL",Spin,2021-05-17
7126,28.56846,-81.32603,"Orlando, FL",Spin,2021-05-17
7127,28.54741,-81.38429,"Orlando, FL",Spin,2021-05-17
7128,28.54192,-81.38746,"Orlando, FL",Spin,2021-05-17
7129,28.56293,-81.32786,"Orlando, FL",Spin,2021-05-17
7130,28.54356,-81.36975,"Orlando, FL",Spin,2021-05-17
7131,28.55986,-81.35934,"Orlando, FL",Spin,2021-05-17
7132,28.5671,-81.32918,"Orlando, FL",Spin,2021-05-17
7133,28.54042,-81.38503,"Orlando, FL",Spin,2021-05-17
7134,28.54937,-81.38723,"Orlando, FL",Spin,2021-05-17
7135,28.54241,-81.37138,"Orlando, FL",Spin,2021-05-17
7136,28.53816,-81.37891,"Orlando, FL",Spin,2021-05-17
7137,28.54734,-81.36799,"Orlando, FL",Spin,2021-05-17
7138,28.56777,-81.32899,"Orlando, FL",Spin,2021-05-17
7139,28.54269,-81.39321,"Orlando, FL",Spin,2021-05-17
7140,28.54043,-81.38296,"Orlando, FL",Spin,2021-05-17
7141,28.54043,-81.3851,"Orlando, FL",Spin,2021-05-17
7142,28.53897,-81.37789,"Orlando, FL",Spin,2021-05-17
7143,28.54194,-81.38743,"Orlando, FL",Spin,2021-05-17
7144,28.55248,-81.37919,"Orlando, FL",Spin,2021-05-17
7145,28.5402,-81.38522,"Orlando, FL",Spin,2021-05-17
7146,28.54206,-81.38101,"Orlando, FL",Spin,2021-05-17
7147,28.54357,-81.36975,"Orlando, FL",Spin,2021-05-17
7148,28.5156,-81.37938,"Orlando, FL",Spin,2021-05-17
7149,28.54215,-81.38101,"Orlando, FL",Spin,2021-05-17
7150,28.54045,-81.38073,"Orlando, FL",Spin,2021-05-17
7151,28.54041,-81.38508,"Orlando, FL",Spin,2021-05-17
7152,28.54569,-81.37017,"Orlando, FL",Spin,2021-05-17
7153,28.55252,-81.37912,"Orlando, FL",Spin,2021-05-17
7154,28.57167,-81.37099,"Orlando, FL",Spin,2021-05-17
7155,28.54028,-81.38489,"Orlando, FL",Spin,2021-05-17
7156,28.56786,-81.329,"Orlando, FL",Spin,2021-05-17
7157,28.53833,-81.38086,"Orlando, FL",Spin,2021-05-17
7158,28.56524,-81.37141,"Orlando, FL",Spin,2021-05-17
7159,28.54194,-81.38743,"Orlando, FL",Spin,2021-05-17
7160,28.54221,-81.37814,"Orlando, FL",Spin,2021-05-17
7161,28.54026,-81.38694,"Orlando, FL",Spin,2021-05-17
7162,28.54944,-81.38719,"Orlando, FL",Spin,2021-05-17
7163,28.5422,-81.37813,"Orlando, FL",Spin,2021-05-17
7164,28.51551,-81.37933,"Orlando, FL",Spin,2021-05-17
7165,28.5627,-81.3731,"Orlando, FL",Spin,2021-05-17
7166,28.54043,-81.385,"Orlando, FL",Spin,2021-05-17
7167,28.54027,-81.38686,"Orlando, FL",Spin,2021-05-17
7168,28.54218,-81.37814,"Orlando, FL",Spin,2021-05-17
7169,28.54224,-81.36676,"Orlando, FL",Spin,2021-05-17
7170,28.5626,-81.37299,"Orlando, FL",Spin,2021-05-17
7171,28.52346,-81.37244,"Orlando, FL",Spin,2021-05-17
7172,28.55045,-81.36805,"Orlando, FL",Spin,2021-05-17
7173,28.53812,-81.37895,"Orlando, FL",Spin,2021-05-17
7174,28.54778,-81.38716,"Orlando, FL",Spin,2021-05-17
7175,28.54745,-81.38125,"Orlando, FL",Spin,2021-05-17
7176,28.51548,-81.37918,"Orlando, FL",Spin,2021-05-17
7177,28.57168,-81.37103,"Orlando, FL",Spin,2021-05-17
7178,28.56265,-81.36393,"Orlando, FL",Spin,2021-05-17
7179,28.54569,-81.37021,"Orlando, FL",Spin,2021-05-17
7180,28.56935,-81.3276,"Orlando, FL",Spin,2021-05-17
7181,28.54187,-81.38742,"Orlando, FL",Spin,2021-05-17
7182,28.54724,-81.37704,"Orlando, FL",Spin,2021-05-17
7183,28.55249,-81.37917,"Orlando, FL",Spin,2021-05-17
7184,28.54002,-81.38028,"Orlando, FL",Spin,2021-05-17
7185,28.54768,-81.38681,"Orlando, FL",Spin,2021-05-17
7186,28.54783,-81.38725,"Orlando, FL",Spin,2021-05-17
7187,28.54783,-81.38727,"Orlando, FL",Spin,2021-05-17
7188,28.53849,-81.3779,"Orlando, FL",Spin,2021-05-17
7189,28.54041,-81.38492,"Orlando, FL",Spin,2021-05-17
7190,28.56513,-81.37264,"Orlando, FL",Spin,2021-05-17
7191,28.53946,-81.37419,"Orlando, FL",Spin,2021-05-17
7192,28.56847,-81.32602,"Orlando, FL",Spin,2021-05-17
7193,28.53813,-81.3789,"Orlando, FL",Spin,2021-05-17
7194,28.55442,-81.37928,"Orlando, FL",Spin,2021-05-17
7195,28.54946,-81.38715,"Orlando, FL",Spin,2021-05-17
7196,28.54042,-81.38054,"Orlando, FL",Spin,2021-05-17
7197,28.54039,-81.38501,"Orlando, FL",Spin,2021-05-17
7198,28.54356,-81.3685,"Orlando, FL",Spin,2021-05-17
7199,28.53727,-81.38004,"Orlando, FL",Spin,2021-05-17
7200,28.54569,-81.3702,"Orlando, FL",Spin,2021-05-17
7201,28.54563,-81.37567,"Orlando, FL",Spin,2021-05-17
7202,28.56256,-81.37296,"Orlando, FL",Spin,2021-05-17
7203,28.54485,-81.37899,"Orlando, FL",Spin,2021-05-17
7204,28.54747,-81.38678,"Orlando, FL",Spin,2021-05-17
7205,28.54043,-81.38502,"Orlando, FL",Spin,2021-05-17
7206,28.5404,-81.38499,"Orlando, FL",Spin,2021-05-17
7207,28.54356,-81.36976,"Orlando, FL",Spin,2021-05-17
7208,28.5478,-81.38725,"Orlando, FL",Spin,2021-05-17
7209,28.54737,-81.38423,"Orlando, FL",Spin,2021-05-17
7210,28.55452,-81.37929,"Orlando, FL",Spin,2021-05-17
7211,28.55255,-81.37925,"Orlando, FL",Spin,2021-05-17
7212,28.55602,-81.37919,"Orlando, FL",Spin,2021-05-17
7213,28.55129,-81.35945,"Orlando, FL",Spin,2021-05-17
7214,28.54024,-81.38695,"Orlando, FL",Spin,2021-05-17
7215,28.54945,-81.38717,"Orlando, FL",Spin,2021-05-17
7216,28.5404,-81.38508,"Orlando, FL",Spin,2021-05-17
7217,28.55409,-81.37732,"Orlando, FL",Spin,2021-05-17
7218,28.57169,-81.37101,"Orlando, FL",Spin,2021-05-17
7219,28.54354,-81.36852,"Orlando, FL",Spin,2021-05-17
7220,28.54024,-81.38072,"Orlando, FL",Spin,2021-05-17
7221,28.55591,-81.37642,"Orlando, FL",Spin,2021-05-17
7222,28.54191,-81.38743,"Orlando, FL",Spin,2021-05-17
7223,28.5474,-81.38675,"Orlando, FL",Spin,2021-05-17
7224,28.55188,-81.37264,"Orlando, FL",Spin,2021-05-17
7225,28.54571,-81.37019,"Orlando, FL",Spin,2021-05-17
7226,28.54192,-81.38738,"Orlando, FL",Spin,2021-05-17
7227,28.54015,-81.38518,"Orlando, FL",Spin,2021-05-17
7228,28.56264,-81.36395,"Orlando, FL",Spin,2021-05-17
7229,28.55116,-81.40275,"Orlando, FL",Spin,2021-05-17
7230,28.56657,-81.32673,"Orlando, FL",Spin,2021-05-17
7231,28.54839,-81.38461,"Orlando, FL",Spin,2021-05-17
7232,28.54036,-81.37276,"Orlando, FL",Spin,2021-05-17
7233,28.5381,-81.37895,"Orlando, FL",Spin,2021-05-17
7234,28.54571,-81.37018,"Orlando, FL",Spin,2021-05-17
7235,28.5457,-81.37012,"Orlando, FL",Spin,2021-05-17
7236,28.5474,-81.37718,"Orlando, FL",Spin,2021-05-17
7237,28.56764,-81.37307,"Orlando, FL",Spin,2021-05-17
7238,28.53849,-81.37786,"Orlando, FL",Spin,2021-05-17
7239,28.53877,-81.37778,"Orlando, FL",Spin,2021-05-17
7240,28.54007,-81.38516,"Orlando, FL",Spin,2021-05-17
7241,28.53548,-81.39297,"Orlando, FL",Spin,2021-05-17
7242,28.54045,-81.38508,"Orlando, FL",Spin,2021-05-17
7243,28.54037,-81.37277,"Orlando, FL",Spin,2021-05-17
7244,28.5478,-81.38728,"Orlando, FL",Spin,2021-05-17
7245,28.54083,-81.37129,"Orlando, FL",Spin,2021-05-17
7246,28.54015,-81.38524,"Orlando, FL",Spin,2021-05-17
7247,28.51549,-81.37922,"Orlando, FL",Spin,2021-05-17
7248,28.56277,-81.36989,"Orlando, FL",Spin,2021-05-17
7249,28.54741,-81.38429,"Orlando, FL",Spin,2021-05-17
7250,28.54191,-81.38744,"Orlando, FL",Spin,2021-05-17
7251,28.54045,-81.38296,"Orlando, FL",Spin,2021-05-17
7252,28.54853,-81.37384,"Orlando, FL",Spin,2021-05-17
7253,28.54195,-81.38743,"Orlando, FL",Spin,2021-05-17
7254,28.54044,-81.38295,"Orlando, FL",Spin,2021-05-17
7255,28.54196,-81.38742,"Orlando, FL",Spin,2021-05-17
7256,28.5717,-81.371,"Orlando, FL",Spin,2021-05-17
7257,33.45648,-112.07247,"Phoenix, AZ",Spin,2021-05-17
7258,33.44978,-112.06741,"Phoenix, AZ",Spin,2021-05-17
7259,33.45043,-112.07106,"Phoenix, AZ",Spin,2021-05-17
7260,33.45559,-112.07343,"Phoenix, AZ",Spin,2021-05-17
7261,33.44717,-112.07486,"Phoenix, AZ",Spin,2021-05-17
7262,33.44627,-112.06888,"Phoenix, AZ",Spin,2021-05-17
7263,33.45432,-112.06994,"Phoenix, AZ",Spin,2021-05-17
7264,33.44629,-112.06884,"Phoenix, AZ",Spin,2021-05-17
7265,33.46091,-112.07368,"Phoenix, AZ",Spin,2021-05-17
7266,33.45344,-112.07278,"Phoenix, AZ",Spin,2021-05-17
7267,33.45853,-112.06634,"Phoenix, AZ",Spin,2021-05-17
7268,33.44625,-112.06873,"Phoenix, AZ",Spin,2021-05-17
7269,33.44696,-112.07271,"Phoenix, AZ",Spin,2021-05-17
7270,33.45036,-112.07437,"Phoenix, AZ",Spin,2021-05-17
7271,33.44906,-112.07276,"Phoenix, AZ",Spin,2021-05-17
7272,33.44627,-112.06887,"Phoenix, AZ",Spin,2021-05-17
7273,33.45333,-112.07262,"Phoenix, AZ",Spin,2021-05-17
7274,33.45041,-112.07009,"Phoenix, AZ",Spin,2021-05-17
7275,33.45745,-112.07261,"Phoenix, AZ",Spin,2021-05-17
7276,33.45361,-112.08495,"Phoenix, AZ",Spin,2021-05-17
7277,33.44626,-112.06866,"Phoenix, AZ",Spin,2021-05-17
7278,33.46092,-112.07366,"Phoenix, AZ",Spin,2021-05-17
7279,33.46546,-112.0674,"Phoenix, AZ",Spin,2021-05-17
7280,33.44624,-112.06886,"Phoenix, AZ",Spin,2021-05-17
7281,33.4505,-112.07231,"Phoenix, AZ",Spin,2021-05-17
7282,33.45652,-112.07246,"Phoenix, AZ",Spin,2021-05-17
7283,33.44588,-112.07242,"Phoenix, AZ",Spin,2021-05-17
7284,33.44628,-112.06885,"Phoenix, AZ",Spin,2021-05-17
7285,33.44631,-112.06877,"Phoenix, AZ",Spin,2021-05-17
7286,33.45051,-112.07006,"Phoenix, AZ",Spin,2021-05-17
7287,33.45032,-112.07155,"Phoenix, AZ",Spin,2021-05-17
7288,33.45855,-112.06635,"Phoenix, AZ",Spin,2021-05-17
7289,33.45858,-112.07144,"Phoenix, AZ",Spin,2021-05-17
7290,33.45871,-112.07611,"Phoenix, AZ",Spin,2021-05-17
7291,33.44698,-112.07899,"Phoenix, AZ",Spin,2021-05-17
7292,33.45037,-112.07419,"Phoenix, AZ",Spin,2021-05-17
7293,33.45023,-112.0712,"Phoenix, AZ",Spin,2021-05-17
7294,33.45644,-112.0674,"Phoenix, AZ",Spin,2021-05-17
7295,33.45463,-112.0749,"Phoenix, AZ",Spin,2021-05-17
7296,33.45463,-112.07492,"Phoenix, AZ",Spin,2021-05-17
7297,33.44808,-112.07259,"Phoenix, AZ",Spin,2021-05-17
7298,33.44628,-112.06885,"Phoenix, AZ",Spin,2021-05-17
7299,33.45042,-112.07104,"Phoenix, AZ",Spin,2021-05-17
7300,33.46129,-112.06973,"Phoenix, AZ",Spin,2021-05-17
7301,33.4579,-112.07001,"Phoenix, AZ",Spin,2021-05-17
7302,33.45947,-112.07417,"Phoenix, AZ",Spin,2021-05-17
7303,33.4546,-112.075,"Phoenix, AZ",Spin,2021-05-17
7304,33.45465,-112.075,"Phoenix, AZ",Spin,2021-05-17
7305,33.45754,-112.0726,"Phoenix, AZ",Spin,2021-05-17
7306,33.44952,-112.07518,"Phoenix, AZ",Spin,2021-05-17
7307,33.44806,-112.07373,"Phoenix, AZ",Spin,2021-05-17
7308,33.44824,-112.07525,"Phoenix, AZ",Spin,2021-05-17
7309,33.44657,-112.07398,"Phoenix, AZ",Spin,2021-05-17
7310,33.4586,-112.0775,"Phoenix, AZ",Spin,2021-05-17
7311,33.45836,-112.06877,"Phoenix, AZ",Spin,2021-05-17
7312,33.44629,-112.06877,"Phoenix, AZ",Spin,2021-05-17
7313,33.4564,-112.06879,"Phoenix, AZ",Spin,2021-05-17
7314,33.46543,-112.07379,"Phoenix, AZ",Spin,2021-05-17
7315,33.45859,-112.07145,"Phoenix, AZ",Spin,2021-05-17
7316,33.45875,-112.0872,"Phoenix, AZ",Spin,2021-05-17
7317,33.45473,-112.07996,"Phoenix, AZ",Spin,2021-05-17
7318,33.46549,-112.0737,"Phoenix, AZ",Spin,2021-05-17
7319,33.45033,-112.0667,"Phoenix, AZ",Spin,2021-05-17
7320,33.4512,-112.07008,"Phoenix, AZ",Spin,2021-05-17
7321,33.45728,-112.07388,"Phoenix, AZ",Spin,2021-05-17
7322,33.45858,-112.07753,"Phoenix, AZ",Spin,2021-05-17
7323,33.45035,-112.06669,"Phoenix, AZ",Spin,2021-05-17
7324,33.45453,-112.08131,"Phoenix, AZ",Spin,2021-05-17
7325,33.45855,-112.06651,"Phoenix, AZ",Spin,2021-05-17
7326,33.45033,-112.07154,"Phoenix, AZ",Spin,2021-05-17
7327,33.45839,-112.06871,"Phoenix, AZ",Spin,2021-05-17
7328,33.44628,-112.06882,"Phoenix, AZ",Spin,2021-05-17
7329,33.45128,-112.06553,"Phoenix, AZ",Spin,2021-05-17
7330,33.45042,-112.06975,"Phoenix, AZ",Spin,2021-05-17
7331,33.45024,-112.07791,"Phoenix, AZ",Spin,2021-05-17
7332,33.45462,-112.07492,"Phoenix, AZ",Spin,2021-05-17
7333,33.4566,-112.08871,"Phoenix, AZ",Spin,2021-05-17
7334,33.44826,-112.07531,"Phoenix, AZ",Spin,2021-05-17
7335,33.45038,-112.07253,"Phoenix, AZ",Spin,2021-05-17
7336,33.45026,-112.07248,"Phoenix, AZ",Spin,2021-05-17
7337,33.45365,-112.07258,"Phoenix, AZ",Spin,2021-05-17
7338,33.45765,-112.06607,"Phoenix, AZ",Spin,2021-05-17
7339,33.45469,-112.07512,"Phoenix, AZ",Spin,2021-05-17
7340,33.45753,-112.07285,"Phoenix, AZ",Spin,2021-05-17
7341,33.4586,-112.0659,"Phoenix, AZ",Spin,2021-05-17
7342,33.45754,-112.07286,"Phoenix, AZ",Spin,2021-05-17
7343,33.45663,-112.08056,"Phoenix, AZ",Spin,2021-05-17
7344,33.46128,-112.06974,"Phoenix, AZ",Spin,2021-05-17
7345,33.45231,-112.0715,"Phoenix, AZ",Spin,2021-05-17
7346,33.44826,-112.07336,"Phoenix, AZ",Spin,2021-05-17
7347,33.45476,-112.07997,"Phoenix, AZ",Spin,2021-05-17
7348,33.45469,-112.07968,"Phoenix, AZ",Spin,2021-05-17
7349,33.45878,-112.0765,"Phoenix, AZ",Spin,2021-05-17
7350,33.45042,-112.0711,"Phoenix, AZ",Spin,2021-05-17
7351,33.46546,-112.07361,"Phoenix, AZ",Spin,2021-05-17
7352,33.45052,-112.07243,"Phoenix, AZ",Spin,2021-05-17
7353,33.45732,-112.07403,"Phoenix, AZ",Spin,2021-05-17
7354,33.46133,-112.06971,"Phoenix, AZ",Spin,2021-05-17
7355,33.44839,-112.07273,"Phoenix, AZ",Spin,2021-05-17
7356,33.45664,-112.08057,"Phoenix, AZ",Spin,2021-05-17
7357,33.45663,-112.08868,"Phoenix, AZ",Spin,2021-05-17
7358,33.45435,-112.06758,"Phoenix, AZ",Spin,2021-05-17
7359,33.45043,-112.07995,"Phoenix, AZ",Spin,2021-05-17
7360,33.4516,-112.06963,"Phoenix, AZ",Spin,2021-05-17
7361,33.46009,-112.06563,"Phoenix, AZ",Spin,2021-05-17
7362,33.46131,-112.07238,"Phoenix, AZ",Spin,2021-05-17
7363,33.46369,-112.07368,"Phoenix, AZ",Spin,2021-05-17
7364,33.45454,-112.08125,"Phoenix, AZ",Spin,2021-05-17
7365,33.44311,-112.06733,"Phoenix, AZ",Spin,2021-05-17
7366,33.45452,-112.08613,"Phoenix, AZ",Spin,2021-05-17
7367,33.45539,-112.06615,"Phoenix, AZ",Spin,2021-05-17
7368,33.45036,-112.06668,"Phoenix, AZ",Spin,2021-05-17
7369,33.45128,-112.06546,"Phoenix, AZ",Spin,2021-05-17
7370,33.4546,-112.0682,"Phoenix, AZ",Spin,2021-05-17
7371,33.46131,-112.0697,"Phoenix, AZ",Spin,2021-05-17
7372,33.45033,-112.06667,"Phoenix, AZ",Spin,2021-05-17
7373,33.44585,-112.07242,"Phoenix, AZ",Spin,2021-05-17
7374,33.45672,-112.07086,"Phoenix, AZ",Spin,2021-05-17
7375,33.44907,-112.07267,"Phoenix, AZ",Spin,2021-05-17
7376,33.45855,-112.07576,"Phoenix, AZ",Spin,2021-05-17
7377,33.46547,-112.0737,"Phoenix, AZ",Spin,2021-05-17
7378,33.45857,-112.06884,"Phoenix, AZ",Spin,2021-05-17
7379,33.45123,-112.06545,"Phoenix, AZ",Spin,2021-05-17
7380,33.45652,-112.07265,"Phoenix, AZ",Spin,2021-05-17
7381,33.45035,-112.06668,"Phoenix, AZ",Spin,2021-05-17
7382,33.45474,-112.07994,"Phoenix, AZ",Spin,2021-05-17
7383,33.45919,-112.07437,"Phoenix, AZ",Spin,2021-05-17
7384,33.45428,-112.06997,"Phoenix, AZ",Spin,2021-05-17
7385,33.45861,-112.07759,"Phoenix, AZ",Spin,2021-05-17
7386,33.45035,-112.06671,"Phoenix, AZ",Spin,2021-05-17
7387,33.45244,-112.0711,"Phoenix, AZ",Spin,2021-05-17
7388,33.45128,-112.07269,"Phoenix, AZ",Spin,2021-05-17
7389,33.45765,-112.06606,"Phoenix, AZ",Spin,2021-05-17
7390,33.46548,-112.0737,"Phoenix, AZ",Spin,2021-05-17
7391,33.4505,-112.07005,"Phoenix, AZ",Spin,2021-05-17
7392,33.45042,-112.07158,"Phoenix, AZ",Spin,2021-05-17
7393,33.45561,-112.07343,"Phoenix, AZ",Spin,2021-05-17
7394,33.45847,-112.06867,"Phoenix, AZ",Spin,2021-05-17
7395,33.45868,-112.07384,"Phoenix, AZ",Spin,2021-05-17
7396,33.45873,-112.09092,"Phoenix, AZ",Spin,2021-05-17
7397,33.44703,-112.07447,"Phoenix, AZ",Spin,2021-05-17
7398,33.46547,-112.07366,"Phoenix, AZ",Spin,2021-05-17
7399,33.4505,-112.06971,"Phoenix, AZ",Spin,2021-05-17
7400,33.45871,-112.08721,"Phoenix, AZ",Spin,2021-05-17
7401,33.45541,-112.06966,"Phoenix, AZ",Spin,2021-05-17
7402,33.45323,-112.07649,"Phoenix, AZ",Spin,2021-05-17
7403,33.44728,-112.07482,"Phoenix, AZ",Spin,2021-05-17
7404,45.52624,-122.68016,"Portland, OR",Spin,2021-05-17
7405,45.5157373,-122.6845078,"Portland, OR",Spin,2021-05-17
7406,45.5049,-122.6454,"Portland, OR",Spin,2021-05-17
7407,45.51552,-122.68277,"Portland, OR",Spin,2021-05-17
7408,45.50673,-122.67273,"Portland, OR",Spin,2021-05-17
7409,45.52708,-122.67179,"Portland, OR",Spin,2021-05-17
7410,45.55529,-122.682,"Portland, OR",Spin,2021-05-17
7411,45.52292,-122.64722,"Portland, OR",Spin,2021-05-17
7412,45.52453,-122.67102,"Portland, OR",Spin,2021-05-17
7413,45.50438,-122.67651,"Portland, OR",Spin,2021-05-17
7414,45.50613,-122.66331,"Portland, OR",Spin,2021-05-17
7415,45.51928,-122.674,"Portland, OR",Spin,2021-05-17
7416,45.52912,-122.68047,"Portland, OR",Spin,2021-05-17
7417,45.52496,-122.68501,"Portland, OR",Spin,2021-05-17
7418,45.5207,-122.67086,"Portland, OR",Spin,2021-05-17
7419,45.5136,-122.65804,"Portland, OR",Spin,2021-05-17
7420,45.52799,-122.67416,"Portland, OR",Spin,2021-05-17
7421,45.50439,-122.67652,"Portland, OR",Spin,2021-05-17
7422,45.52074,-122.67419,"Portland, OR",Spin,2021-05-17
7423,45.52385,-122.68164,"Portland, OR",Spin,2021-05-17
7424,45.55529,-122.68189,"Portland, OR",Spin,2021-05-17
7425,45.52257,-122.67151,"Portland, OR",Spin,2021-05-17
7426,45.53213,-122.67853,"Portland, OR",Spin,2021-05-17
7427,45.51737,-122.61959,"Portland, OR",Spin,2021-05-17
7428,45.53558,-122.69871,"Portland, OR",Spin,2021-05-17
7429,45.51519,-122.67403,"Portland, OR",Spin,2021-05-17
7430,45.5194,-122.68075,"Portland, OR",Spin,2021-05-17
7431,45.517903,-122.6790139,"Portland, OR",Spin,2021-05-17
7432,45.52105,-122.67426,"Portland, OR",Spin,2021-05-17
7433,45.50609,-122.6634,"Portland, OR",Spin,2021-05-17
7434,45.52376,-122.68061,"Portland, OR",Spin,2021-05-17
7435,45.525,-122.68507,"Portland, OR",Spin,2021-05-17
7436,45.44711,-122.58028,"Portland, OR",Spin,2021-05-17
7437,45.51756,-122.6728,"Portland, OR",Spin,2021-05-17
7438,45.5554,-122.58909,"Portland, OR",Spin,2021-05-17
7439,45.52133,-122.67512,"Portland, OR",Spin,2021-05-17
7440,45.52629,-122.69622,"Portland, OR",Spin,2021-05-17
7441,45.51366,-122.66593,"Portland, OR",Spin,2021-05-17
7442,45.52528,-122.67764,"Portland, OR",Spin,2021-05-17
7443,45.52445,-122.67233,"Portland, OR",Spin,2021-05-17
7444,45.52922,-122.64497,"Portland, OR",Spin,2021-05-17
7445,45.5238,-122.68156,"Portland, OR",Spin,2021-05-17
7446,45.51986,-122.67449,"Portland, OR",Spin,2021-05-17
7447,45.52103,-122.67426,"Portland, OR",Spin,2021-05-17
7448,45.51566,-122.65363,"Portland, OR",Spin,2021-05-17
7449,45.51135,-122.66628,"Portland, OR",Spin,2021-05-17
7450,45.52463,-122.67391,"Portland, OR",Spin,2021-05-17
